user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MEGAHIT-SemiBin2-group-AL_311.fa																			
MEGAHIT-MetaBAT2-group-AL.89.fa																			
MEGAHIT-MaxBin2-group-IF.041.fa																			
MEGAHIT-MetaBAT2-group-AL.151.fa																			
MEGAHIT-SemiBin2-group-IF_1.fa																			
MEGAHIT-MaxBin2-group-IF.047.fa																			
MEGAHIT-MaxBin2-group-IF.099.fa																			
MEGAHIT-SemiBin2-group-AL_78.fa																			
MEGAHIT-MetaBAT2-group-IF.63.fa																			
MEGAHIT-MaxBin2-group-IF.009.fa																			
MEGAHIT-MetaBAT2-group-AL.121.fa																			
MEGAHIT-MetaBAT2-group-AL.30.fa																			
MEGAHIT-SemiBin2-group-AL_235.fa																			
MEGAHIT-SemiBin2-group-AL_47.fa																			
MEGAHIT-MetaBAT2-group-IF.74.fa																			
MEGAHIT-MetaBAT2-group-IF.7.fa																			
MEGAHIT-MaxBin2-group-IF.088.fa																			
MEGAHIT-SemiBin2-group-IF_229.fa																			
MEGAHIT-MaxBin2-group-IF.108.fa																			
MEGAHIT-MetaBAT2-group-AL.17.fa																			
MEGAHIT-MetaBAT2-group-AL.82.fa																			
MEGAHIT-MetaBAT2-group-AL.92.fa																			
MEGAHIT-MetaBAT2-group-AL.28.fa																			
MEGAHIT-SemiBin2-group-AL_127.fa																			
MEGAHIT-MaxBin2-group-IF.035.fa																			
MEGAHIT-SemiBin2-group-AL_115.fa																			
MEGAHIT-MetaBAT2-group-AL.107.fa																			
MEGAHIT-MetaBAT2-group-AL.20.fa																			
MEGAHIT-SemiBin2-group-IF_238.fa																			
MEGAHIT-MetaBAT2-group-IF.34.fa																			
MEGAHIT-SemiBin2-group-IF_181.fa																			
MEGAHIT-SemiBin2-group-AL_253.fa																			
MEGAHIT-SemiBin2-group-AL_112.fa																			
MEGAHIT-MaxBin2-group-IF.098.fa																			
MEGAHIT-MaxBin2-group-AL.118.fa																			
MEGAHIT-MetaBAT2-group-AL.172.fa																			
MEGAHIT-MaxBin2-group-AL.127.fa																			
MEGAHIT-SemiBin2-group-IF_222.fa																			
MEGAHIT-MaxBin2-group-IF.003.fa																			
MEGAHIT-MetaBAT2-group-IF.163.fa																			
MEGAHIT-MaxBin2-group-IF.123.fa																			
MEGAHIT-MaxBin2-group-AL.096.fa																			
MEGAHIT-MetaBAT2-group-AL.39.fa																			
MEGAHIT-SemiBin2-group-AL_206.fa																			
MEGAHIT-MetaBAT2-group-IF.12.fa																			
MEGAHIT-MetaBAT2-group-AL.145.fa																			
MEGAHIT-SemiBin2-group-IF_169.fa																			
MEGAHIT-MaxBin2-group-IF.046.fa																			
MEGAHIT-MetaBAT2-group-AL.110.fa																			
MEGAHIT-SemiBin2-group-IF_11.fa																			
MEGAHIT-MaxBin2-group-AL.099.fa																			
MEGAHIT-MetaBAT2-group-IF.82.fa																			
MEGAHIT-SemiBin2-group-AL_87.fa																			
MEGAHIT-SemiBin2-group-AL_68.fa																			
MEGAHIT-MetaBAT2-group-IF.76.fa																			
MEGAHIT-MetaBAT2-group-IF.156.fa																			
MEGAHIT-SemiBin2-group-AL_307.fa																			
MEGAHIT-SemiBin2-group-IF_56.fa																			
MEGAHIT-MetaBAT2-group-AL.143.fa																			
MEGAHIT-MetaBAT2-group-AL.46.fa																			
MEGAHIT-MetaBAT2-group-AL.72.fa																			
MEGAHIT-MaxBin2-group-IF.095.fa																			
MEGAHIT-SemiBin2-group-IF_52.fa																			
MEGAHIT-MetaBAT2-group-AL.116.fa																			
MEGAHIT-MaxBin2-group-IF.118.fa																			
MEGAHIT-SemiBin2-group-IF_81.fa																			
MEGAHIT-SemiBin2-group-AL_120.fa																			
MEGAHIT-MetaBAT2-group-IF.85.fa																			
MEGAHIT-SemiBin2-group-AL_168.fa																			
MEGAHIT-SemiBin2-group-AL_4.fa																			
MEGAHIT-SemiBin2-group-AL_42.fa																			
MEGAHIT-SemiBin2-group-AL_123.fa																			
MEGAHIT-SemiBin2-group-IF_144.fa																			
MEGAHIT-SemiBin2-group-IF_173.fa																			
MEGAHIT-SemiBin2-group-AL_53.fa																			
MEGAHIT-SemiBin2-group-AL_130.fa																			
MEGAHIT-MaxBin2-group-IF.125.fa																			
MEGAHIT-SemiBin2-group-AL_76.fa																			
MEGAHIT-MaxBin2-group-IF.078.fa																			
MEGAHIT-SemiBin2-group-IF_54.fa																			
MEGAHIT-MaxBin2-group-AL.048.fa																			
MEGAHIT-MetaBAT2-group-AL.119.fa																			
MEGAHIT-MetaBAT2-group-IF.8.fa																			
MEGAHIT-MetaBAT2-group-AL.168.fa																			
MEGAHIT-MaxBin2-group-AL.066.fa																			
MEGAHIT-MaxBin2-group-IF.081.fa																			
MEGAHIT-MetaBAT2-group-AL.7.fa																			
MEGAHIT-SemiBin2-group-AL_370.fa																			
MEGAHIT-SemiBin2-group-AL_323.fa																			
MEGAHIT-SemiBin2-group-IF_95.fa																			
MEGAHIT-MaxBin2-group-IF.077.fa																			
MEGAHIT-MetaBAT2-group-IF.111.fa																			
MEGAHIT-MaxBin2-group-AL.110.fa																			
MEGAHIT-SemiBin2-group-IF_249.fa																			
MEGAHIT-MetaBAT2-group-IF.105.fa																			
MEGAHIT-MetaBAT2-group-AL.167.fa																			
MEGAHIT-MetaBAT2-group-AL.66.fa																			
MEGAHIT-MaxBin2-group-AL.053.fa																			
MEGAHIT-MetaBAT2-group-IF.103.fa																			
MEGAHIT-SemiBin2-group-AL_186.fa																			
MEGAHIT-SemiBin2-group-IF_157.fa																			
MEGAHIT-MaxBin2-group-AL.060.fa																			
MEGAHIT-SemiBin2-group-AL_137.fa																			
MEGAHIT-SemiBin2-group-IF_273.fa																			
MEGAHIT-MaxBin2-group-IF.022.fa																			
MEGAHIT-MetaBAT2-group-AL.135.fa																			
MEGAHIT-MaxBin2-group-AL.116.fa																			
MEGAHIT-MaxBin2-group-IF.104.fa																			
MEGAHIT-MetaBAT2-group-IF.69.fa																			
MEGAHIT-MaxBin2-group-AL.086.fa																			
MEGAHIT-SemiBin2-group-AL_208.fa																			
MEGAHIT-SemiBin2-group-AL_183.fa																			
MEGAHIT-MetaBAT2-group-AL.61.fa																			
MEGAHIT-MaxBin2-group-IF.126.fa																			
MEGAHIT-SemiBin2-group-IF_123.fa																			
MEGAHIT-MetaBAT2-group-IF.78.fa																			
MEGAHIT-MaxBin2-group-IF.129.fa																			
MEGAHIT-MetaBAT2-group-IF.55.fa																			
MEGAHIT-MetaBAT2-group-IF.31.fa																			
MEGAHIT-SemiBin2-group-AL_401.fa																			
MEGAHIT-SemiBin2-group-AL_262.fa																			
MEGAHIT-MetaBAT2-group-AL.40.fa																			
MEGAHIT-MetaBAT2-group-AL.144.fa																			
MEGAHIT-SemiBin2-group-AL_14.fa																			
MEGAHIT-SemiBin2-group-AL_205.fa																			
MEGAHIT-MaxBin2-group-IF.024.fa																			
MEGAHIT-SemiBin2-group-IF_138.fa																			
MEGAHIT-SemiBin2-group-AL_6.fa																			
MEGAHIT-SemiBin2-group-AL_41.fa																			
MEGAHIT-MaxBin2-group-AL.132.fa																			
MEGAHIT-SemiBin2-group-IF_12.fa																			
MEGAHIT-SemiBin2-group-AL_98.fa																			
MEGAHIT-MetaBAT2-group-IF.47.fa																			
MEGAHIT-MaxBin2-group-AL.015.fa																			
MEGAHIT-MetaBAT2-group-AL.104.fa																			
MEGAHIT-MaxBin2-group-IF.048.fa																			
MEGAHIT-SemiBin2-group-IF_276.fa																			
MEGAHIT-MaxBin2-group-IF.111.fa																			
MEGAHIT-MaxBin2-group-AL.091.fa																			
MEGAHIT-MaxBin2-group-IF.096.fa																			
MEGAHIT-MaxBin2-group-IF.014.fa																			
MEGAHIT-MaxBin2-group-AL.051.fa																			
MEGAHIT-SemiBin2-group-AL_49.fa																			
MEGAHIT-MaxBin2-group-IF.071.fa																			
MEGAHIT-MetaBAT2-group-AL.149.fa																			
MEGAHIT-SemiBin2-group-AL_88.fa																			
MEGAHIT-MetaBAT2-group-AL.90.fa																			
MEGAHIT-MetaBAT2-group-IF.112.fa																			
MEGAHIT-SemiBin2-group-AL_312.fa																			
MEGAHIT-MaxBin2-group-IF.061.fa																			
MEGAHIT-MaxBin2-group-IF.101.fa																			
MEGAHIT-MetaBAT2-group-AL.21.fa																			
MEGAHIT-MaxBin2-group-AL.085.fa																			
MEGAHIT-MaxBin2-group-IF.060.fa																			
MEGAHIT-SemiBin2-group-AL_114.fa																			
MEGAHIT-SemiBin2-group-AL_162.fa																			
MEGAHIT-MetaBAT2-group-IF.134.fa																			
MEGAHIT-MaxBin2-group-AL.114.fa																			
MEGAHIT-SemiBin2-group-IF_75.fa																			
MEGAHIT-MaxBin2-group-IF.073.fa																			
MEGAHIT-MaxBin2-group-IF.018.fa																			
MEGAHIT-MaxBin2-group-AL.106.fa																			
MEGAHIT-MaxBin2-group-IF.053.fa																			
MEGAHIT-SemiBin2-group-AL_305.fa																			
MEGAHIT-MaxBin2-group-AL.130.fa																			
MEGAHIT-SemiBin2-group-IF_137.fa																			
MEGAHIT-SemiBin2-group-IF_130.fa																			
MEGAHIT-SemiBin2-group-IF_267.fa																			
MEGAHIT-MetaBAT2-group-AL.23.fa																			
MEGAHIT-SemiBin2-group-IF_161.fa																			
MEGAHIT-SemiBin2-group-IF_74.fa																			
MEGAHIT-MetaBAT2-group-AL.64.fa																			
MEGAHIT-SemiBin2-group-IF_186.fa																			
MEGAHIT-SemiBin2-group-IF_36.fa																			
MEGAHIT-MetaBAT2-group-IF.50.fa																			
MEGAHIT-SemiBin2-group-AL_50.fa																			
MEGAHIT-SemiBin2-group-AL_181.fa																			
MEGAHIT-MetaBAT2-group-IF.169.fa																			
MEGAHIT-MaxBin2-group-AL.109.fa																			
MEGAHIT-MetaBAT2-group-IF.145.fa																			
MEGAHIT-MetaBAT2-group-IF.93.fa																			
MEGAHIT-MetaBAT2-group-IF.127.fa																			
MEGAHIT-MetaBAT2-group-IF.39.fa																			
MEGAHIT-MetaBAT2-group-IF.130.fa																			
MEGAHIT-MaxBin2-group-AL.008.fa																			
MEGAHIT-MetaBAT2-group-IF.150.fa																			
MEGAHIT-MetaBAT2-group-AL.1.fa																			
MEGAHIT-SemiBin2-group-AL_378.fa																			
MEGAHIT-MetaBAT2-group-AL.98.fa																			
MEGAHIT-MetaBAT2-group-AL.97.fa																			
MEGAHIT-SemiBin2-group-IF_91.fa																			
MEGAHIT-MetaBAT2-group-AL.4.fa																			
MEGAHIT-MaxBin2-group-IF.092.fa																			
MEGAHIT-MaxBin2-group-AL.083.fa																			
MEGAHIT-SemiBin2-group-AL_161.fa																			
MEGAHIT-MetaBAT2-group-AL.148.fa																			
MEGAHIT-SemiBin2-group-AL_269.fa																			
MEGAHIT-MaxBin2-group-IF.016.fa																			
MEGAHIT-SemiBin2-group-IF_175.fa																			
MEGAHIT-SemiBin2-group-IF_136.fa																			
MEGAHIT-MaxBin2-group-AL.068.fa																			
MEGAHIT-MaxBin2-group-IF.116.fa																			
MEGAHIT-MetaBAT2-group-IF.75.fa																			
MEGAHIT-MetaBAT2-group-AL.68.fa																			
MEGAHIT-MaxBin2-group-AL.004.fa																			
MEGAHIT-MaxBin2-group-AL.088.fa																			
MEGAHIT-SemiBin2-group-AL_178.fa																			
MEGAHIT-MetaBAT2-group-AL.170.fa																			
MEGAHIT-MetaBAT2-group-IF.61.fa																			
MEGAHIT-SemiBin2-group-IF_98.fa																			
MEGAHIT-MetaBAT2-group-IF.160.fa																			
MEGAHIT-MaxBin2-group-IF.017.fa																			
MEGAHIT-MetaBAT2-group-AL.33.fa																			
MEGAHIT-MaxBin2-group-AL.001.fa																			
MEGAHIT-SemiBin2-group-AL_110.fa																			
MEGAHIT-MaxBin2-group-AL.065.fa																			
MEGAHIT-SemiBin2-group-IF_263.fa																			
MEGAHIT-SemiBin2-group-AL_232.fa																			
MEGAHIT-MaxBin2-group-AL.074.fa																			
MEGAHIT-MetaBAT2-group-AL.142.fa																			
MEGAHIT-SemiBin2-group-AL_133.fa																			
MEGAHIT-SemiBin2-group-IF_351.fa																			
MEGAHIT-MetaBAT2-group-IF.25.fa																			
MEGAHIT-SemiBin2-group-IF_140.fa																			
MEGAHIT-SemiBin2-group-AL_175.fa																			
MEGAHIT-MaxBin2-group-AL.032.fa																			
MEGAHIT-SemiBin2-group-AL_89.fa																			
MEGAHIT-MetaBAT2-group-AL.153.fa																			
MEGAHIT-MetaBAT2-group-IF.152.fa																			
MEGAHIT-MetaBAT2-group-IF.71.fa																			
MEGAHIT-SemiBin2-group-AL_23.fa																			
MEGAHIT-MaxBin2-group-AL.095.fa																			
MEGAHIT-MetaBAT2-group-IF.113.fa																			
MEGAHIT-SemiBin2-group-AL_174.fa																			
MEGAHIT-SemiBin2-group-AL_63.fa																			
MEGAHIT-MetaBAT2-group-IF.124.fa																			
MEGAHIT-SemiBin2-group-AL_67.fa																			
MEGAHIT-SemiBin2-group-AL_320.fa																			
MEGAHIT-SemiBin2-group-AL_0.fa																			
MEGAHIT-SemiBin2-group-IF_174.fa																			
MEGAHIT-MaxBin2-group-IF.059.fa																			
MEGAHIT-MetaBAT2-group-AL.118.fa																			
MEGAHIT-SemiBin2-group-AL_135.fa																			
MEGAHIT-MaxBin2-group-IF.109.fa																			
MEGAHIT-MaxBin2-group-IF.089.fa																			
MEGAHIT-SemiBin2-group-IF_239.fa																			
MEGAHIT-MetaBAT2-group-AL.13.fa																			
MEGAHIT-MetaBAT2-group-IF.58.fa																			
MEGAHIT-SemiBin2-group-IF_202.fa																			
MEGAHIT-MetaBAT2-group-IF.109.fa																			
MEGAHIT-MetaBAT2-group-IF.20.fa																			
MEGAHIT-MaxBin2-group-IF.070.fa																			
MEGAHIT-MetaBAT2-group-IF.41.fa																			
MEGAHIT-SemiBin2-group-IF_30.fa																			
MEGAHIT-SemiBin2-group-IF_40.fa																			
MEGAHIT-MetaBAT2-group-IF.161.fa																			
MEGAHIT-SemiBin2-group-IF_342.fa																			
MEGAHIT-SemiBin2-group-IF_309.fa																			
MEGAHIT-SemiBin2-group-IF_167.fa																			
MEGAHIT-SemiBin2-group-AL_8.fa																			
MEGAHIT-MaxBin2-group-IF.050.fa																			
MEGAHIT-MetaBAT2-group-AL.22.fa																			
MEGAHIT-SemiBin2-group-IF_334.fa																			
MEGAHIT-SemiBin2-group-AL_5.fa																			
MEGAHIT-MaxBin2-group-AL.100.fa																			
MEGAHIT-MaxBin2-group-IF.087.fa																			
MEGAHIT-MaxBin2-group-AL.080.fa																			
MEGAHIT-SemiBin2-group-AL_62.fa																			
MEGAHIT-MetaBAT2-group-IF.121.fa																			
MEGAHIT-MaxBin2-group-AL.107.fa																			
MEGAHIT-MetaBAT2-group-IF.84.fa																			
MEGAHIT-MetaBAT2-group-AL.37.fa																			
MEGAHIT-SemiBin2-group-AL_46.fa																			
MEGAHIT-SemiBin2-group-IF_49.fa																			
MEGAHIT-MetaBAT2-group-IF.92.fa																			
MEGAHIT-MetaBAT2-group-IF.106.fa																			
MEGAHIT-MetaBAT2-group-IF.28.fa																			
MEGAHIT-SemiBin2-group-AL_218.fa																			
MEGAHIT-SemiBin2-group-IF_164.fa																			
MEGAHIT-MetaBAT2-group-IF.6.fa																			
MEGAHIT-MetaBAT2-group-AL.76.fa																			
MEGAHIT-SemiBin2-group-IF_50.fa																			
MEGAHIT-MaxBin2-group-AL.105.fa																			
MEGAHIT-SemiBin2-group-AL_121.fa																			
MEGAHIT-MaxBin2-group-AL.030.fa																			
MEGAHIT-SemiBin2-group-IF_228.fa																			
MEGAHIT-MetaBAT2-group-IF.15.fa																			
MEGAHIT-MetaBAT2-group-IF.175.fa																			
MEGAHIT-MetaBAT2-group-IF.64.fa																			
MEGAHIT-MetaBAT2-group-AL.96.fa																			
MEGAHIT-SemiBin2-group-IF_26.fa																			
MEGAHIT-SemiBin2-group-IF_78.fa																			
MEGAHIT-MaxBin2-group-IF.037.fa																			
MEGAHIT-SemiBin2-group-IF_213.fa																			
MEGAHIT-MaxBin2-group-IF.114.fa																			
MEGAHIT-SemiBin2-group-AL_19.fa																			
MEGAHIT-MaxBin2-group-AL.034.fa																			
MEGAHIT-SemiBin2-group-AL_148.fa																			
MEGAHIT-MaxBin2-group-IF.097.fa																			
MEGAHIT-SemiBin2-group-IF_18.fa																			
MEGAHIT-MaxBin2-group-AL.058.fa																			
MEGAHIT-MetaBAT2-group-IF.118.fa																			
MEGAHIT-MaxBin2-group-AL.075.fa																			
MEGAHIT-SemiBin2-group-IF_246.fa																			
MEGAHIT-SemiBin2-group-AL_61.fa																			
MEGAHIT-SemiBin2-group-IF_55.fa																			
MEGAHIT-MaxBin2-group-AL.090.fa																			
MEGAHIT-SemiBin2-group-AL_26.fa																			
MEGAHIT-MaxBin2-group-AL.111.fa																			
MEGAHIT-SemiBin2-group-AL_34.fa																			
MEGAHIT-MetaBAT2-group-IF.49.fa																			
MEGAHIT-SemiBin2-group-IF_126.fa																			
MEGAHIT-MaxBin2-group-AL.005.fa																			
MEGAHIT-SemiBin2-group-IF_85.fa																			
MEGAHIT-SemiBin2-group-IF_146.fa																			
MEGAHIT-SemiBin2-group-IF_168.fa																			
MEGAHIT-MetaBAT2-group-IF.96.fa																			
MEGAHIT-SemiBin2-group-IF_83.fa																			
MEGAHIT-SemiBin2-group-AL_330.fa																			
MEGAHIT-MetaBAT2-group-IF.1.fa																			
MEGAHIT-SemiBin2-group-IF_250.fa																			
MEGAHIT-MetaBAT2-group-AL.160.fa																			
MEGAHIT-SemiBin2-group-AL_102.fa																			
MEGAHIT-SemiBin2-group-IF_21.fa																			
MEGAHIT-SemiBin2-group-IF_176.fa																			
MEGAHIT-SemiBin2-group-IF_114.fa																			
MEGAHIT-MetaBAT2-group-IF.60.fa																			
MEGAHIT-SemiBin2-group-IF_73.fa																			
MEGAHIT-SemiBin2-group-AL_90.fa																			
MEGAHIT-MaxBin2-group-IF.103.fa																			
MEGAHIT-MetaBAT2-group-AL.130.fa																			
MEGAHIT-SemiBin2-group-IF_125.fa																			
MEGAHIT-MetaBAT2-group-AL.38.fa																			
MEGAHIT-SemiBin2-group-AL_33.fa																			
MEGAHIT-SemiBin2-group-IF_148.fa																			
MEGAHIT-MetaBAT2-group-IF.42.fa																			
MEGAHIT-SemiBin2-group-AL_91.fa																			
MEGAHIT-SemiBin2-group-IF_314.fa																			
MEGAHIT-SemiBin2-group-AL_144.fa																			
MEGAHIT-SemiBin2-group-IF_29.fa																			
MEGAHIT-MetaBAT2-group-AL.150.fa																			
MEGAHIT-MetaBAT2-group-AL.42.fa																			
MEGAHIT-MetaBAT2-group-IF.170.fa																			
MEGAHIT-MetaBAT2-group-AL.163.fa																			
MEGAHIT-MetaBAT2-group-AL.5.fa																			
MEGAHIT-SemiBin2-group-AL_266.fa																			
MEGAHIT-MetaBAT2-group-AL.91.fa																			
MEGAHIT-MetaBAT2-group-IF.81.fa																			
MEGAHIT-SemiBin2-group-AL_278.fa																			
MEGAHIT-SemiBin2-group-AL_309.fa																			
MEGAHIT-MaxBin2-group-AL.119.fa																			
MEGAHIT-MetaBAT2-group-AL.158.fa																			
MEGAHIT-MetaBAT2-group-AL.55.fa																			
MEGAHIT-SemiBin2-group-IF_170.fa																			
MEGAHIT-MetaBAT2-group-IF.141.fa																			
MEGAHIT-MetaBAT2-group-IF.10.fa																			
MEGAHIT-SemiBin2-group-AL_52.fa																			
MEGAHIT-SemiBin2-group-IF_9.fa																			
MEGAHIT-SemiBin2-group-IF_66.fa																			
MEGAHIT-MaxBin2-group-IF.062.fa																			
MEGAHIT-MetaBAT2-group-IF.138.fa																			
MEGAHIT-MaxBin2-group-AL.054.fa																			
MEGAHIT-MetaBAT2-group-AL.157.fa																			
MEGAHIT-MetaBAT2-group-IF.171.fa																			
MEGAHIT-SemiBin2-group-IF_31.fa																			
MEGAHIT-MaxBin2-group-AL.101.fa																			
MEGAHIT-MaxBin2-group-AL.117.fa																			
MEGAHIT-SemiBin2-group-IF_48.fa																			
MEGAHIT-SemiBin2-group-IF_47.fa																			
MEGAHIT-SemiBin2-group-IF_118.fa																			
MEGAHIT-MaxBin2-group-IF.012.fa																			
MEGAHIT-SemiBin2-group-IF_17.fa																			
MEGAHIT-MetaBAT2-group-IF.90.fa																			
MEGAHIT-MaxBin2-group-IF.100.fa																			
MEGAHIT-SemiBin2-group-IF_122.fa																			
MEGAHIT-MetaBAT2-group-AL.18.fa																			
MEGAHIT-SemiBin2-group-AL_158.fa																			
MEGAHIT-SemiBin2-group-IF_67.fa																			
MEGAHIT-MetaBAT2-group-IF.38.fa																			
MEGAHIT-SemiBin2-group-IF_79.fa																			
MEGAHIT-MaxBin2-group-IF.055.fa																			
MEGAHIT-SemiBin2-group-AL_310.fa																			
MEGAHIT-MaxBin2-group-IF.026.fa																			
MEGAHIT-MaxBin2-group-IF.074.fa																			
MEGAHIT-SemiBin2-group-IF_97.fa																			
MEGAHIT-SemiBin2-group-AL_287.fa																			
MEGAHIT-MetaBAT2-group-IF.110.fa																			
MEGAHIT-SemiBin2-group-AL_150.fa																			
MEGAHIT-MetaBAT2-group-IF.137.fa																			
MEGAHIT-MetaBAT2-group-AL.35.fa																			
MEGAHIT-SemiBin2-group-AL_273.fa																			
MEGAHIT-SemiBin2-group-AL_146.fa																			
MEGAHIT-SemiBin2-group-AL_198.fa																			
MEGAHIT-MaxBin2-group-IF.102.fa																			
MEGAHIT-MetaBAT2-group-IF.172.fa																			
MEGAHIT-SemiBin2-group-IF_296.fa																			
MEGAHIT-SemiBin2-group-IF_103.fa																			
MEGAHIT-SemiBin2-group-IF_80.fa																			
MEGAHIT-MetaBAT2-group-AL.51.fa																			
MEGAHIT-MetaBAT2-group-IF.139.fa																			
MEGAHIT-SemiBin2-group-AL_111.fa																			
MEGAHIT-MaxBin2-group-IF.049.fa																			
MEGAHIT-SemiBin2-group-AL_74.fa																			
MEGAHIT-MetaBAT2-group-IF.11.fa																			
MEGAHIT-MaxBin2-group-AL.019.fa																			
MEGAHIT-SemiBin2-group-IF_32.fa																			
MEGAHIT-SemiBin2-group-AL_188.fa																			
MEGAHIT-MaxBin2-group-AL.041.fa																			
